"munResCod";"munResStatus";"munResTipo";"munResNome";"munResUf";"munResLat";"munResLon";"munResAlt";"munResArea"
314537;"ATIVO";"MUNIC";"Novorizonte";"Minas Gerais";-16,01954;-42,41678;891;271,61
314540;"ATIVO";"MUNIC";"Olaria";"Minas Gerais";-21,86477;-43,93093;910;178,242
314545;"ATIVO";"MUNIC";"Olhos-d'Água";"Minas Gerais";-17,4019;-43,57141;784;2092,078
314550;"ATIVO";"MUNIC";"Olímpio Noronha";"Minas Gerais";-22,06696;-45,26414;885;54,633
314560;"ATIVO";"MUNIC";"Oliveira";"Minas Gerais";-20,69752;-44,82641;986;897,294
314570;"ATIVO";"MUNIC";"Oliveira Fortes";"Minas Gerais";-21,33949;-43,46254;862;111,13
314580;"ATIVO";"MUNIC";"Onça de Pitangui";"Minas Gerais";-19,74552;-44,80838;723;246,976
314585;"ATIVO";"MUNIC";"Oratórios";"Minas Gerais";-20,431;-42,80634;489;89,068
314587;"ATIVO";"MUNIC";"Orizânia";"Minas Gerais";-20,50412;-42,20295;809;121,8
314590;"ATIVO";"MUNIC";"Ouro Branco";"Minas Gerais";-20,52358;-43,69477;1042;258,726
314600;"ATIVO";"MUNIC";"Ouro Fino";"Minas Gerais";-22,28352;-46,38008;866;533,658
314610;"ATIVO";"MUNIC";"Ouro Preto";"Minas Gerais";-20,38678;-43,50645;1087;1245,865
314620;"ATIVO";"MUNIC";"Ouro Verde de Minas";"Minas Gerais";-18,06934;-41,26871;398;175,482
314625;"ATIVO";"MUNIC";"Padre Carvalho";"Minas Gerais";-16,3651;-42,52074;767;446,326
314630;"ATIVO";"MUNIC";"Padre Paraíso";"Minas Gerais";-17,07632;-41,48496;663;544,375
314640;"ATIVO";"MUNIC";"Paineiras";"Minas Gerais";-18,90222;-45,53876;615;637,309
314650;"ATIVO";"MUNIC";"Pains";"Minas Gerais";-20,37092;-45,66081;710;421,862
314655;"ATIVO";"MUNIC";"Pai Pedro";"Minas Gerais";-15,53707;-43,07056;510;839,805
314660;"ATIVO";"MUNIC";"Paiva";"Minas Gerais";-21,28785;-43,41883;582;58,419
314670;"ATIVO";"MUNIC";"Palma";"Minas Gerais";-21,37256;-42,31583;167;316,476
314675;"ATIVO";"MUNIC";"Palmópolis";"Minas Gerais";-16,73447;-40,4204;585;433,154
314690;"ATIVO";"MUNIC";"Papagaios";"Minas Gerais";-19,45554;-44,7447;734;553,577
314700;"ATIVO";"MUNIC";"Paracatu";"Minas Gerais";-17,21974;-46,87542;704;8229,592
314710;"ATIVO";"MUNIC";"Pará de Minas";"Minas Gerais";-19,86474;-44,60538;804;551,247
314720;"ATIVO";"MUNIC";"Paraguaçu";"Minas Gerais";-21,54732;-45,7327;841;424,296
314730;"ATIVO";"MUNIC";"Paraisópolis";"Minas Gerais";-22,55519;-45,7817;929;331,238
314740;"ATIVO";"MUNIC";"Paraopeba";"Minas Gerais";-19,28143;-44,40312;749;625,623
314750;"ATIVO";"MUNIC";"Passabém";"Minas Gerais";-19,35098;-43,14381;647;94,183
314760;"ATIVO";"MUNIC";"Passa Quatro";"Minas Gerais";-22,3898;-44,96964;985;277,221
314770;"ATIVO";"MUNIC";"Passa Tempo";"Minas Gerais";-20,65239;-44,49342;988;429,172
314780;"ATIVO";"MUNIC";"Passa-Vinte";"Minas Gerais";-22,20898;-44,23105;714;246,564
314790;"ATIVO";"MUNIC";"Passos";"Minas Gerais";-20,71921;-46,61141;745;1338,07
314795;"ATIVO";"MUNIC";"Patis";"Minas Gerais";-16,07928;-44,08271;767;444,196
314800;"ATIVO";"MUNIC";"Patos de Minas";"Minas Gerais";-18,59257;-46,51592;836;3189,771
314810;"ATIVO";"MUNIC";"Patrocínio";"Minas Gerais";-18,94081;-46,99744;951;2874,344
314820;"ATIVO";"MUNIC";"Patrocínio do Muriaé";"Minas Gerais";-21,15171;-42,21265;181;108,245
314830;"ATIVO";"MUNIC";"Paula Cândido";"Minas Gerais";-20,87016;-42,98316;727;268,321
314840;"ATIVO";"MUNIC";"Paulistas";"Minas Gerais";-18,43174;-42,87263;755;220,564
314850;"ATIVO";"MUNIC";"Pavão";"Minas Gerais";-17,43269;-41,00011;221;601,19
314860;"ATIVO";"MUNIC";"Peçanha";"Minas Gerais";-18,54689;-42,56319;760;996,646
314870;"ATIVO";"MUNIC";"Pedra Azul";"Minas Gerais";-16,00592;-41,28175;620;1594,651
314875;"ATIVO";"MUNIC";"Pedra Bonita";"Minas Gerais";-20,52002;-42,33213;900;173,928
314880;"ATIVO";"MUNIC";"Pedra do Anta";"Minas Gerais";-20,59601;-42,71593;639;173,168
314890;"ATIVO";"MUNIC";"Pedra do Indaiá";"Minas Gerais";-20,2536;-45,20981;826;347,92
314900;"ATIVO";"MUNIC";"Pedra Dourada";"Minas Gerais";-20,82995;-42,15454;638;69,99
314910;"ATIVO";"MUNIC";"Pedralva";"Minas Gerais";-22,25423;-45,46597;902;217,99
314915;"ATIVO";"MUNIC";"Pedras de Maria da Cruz";"Minas Gerais";-15,59901;-44,39244;463;1525,493
314920;"ATIVO";"MUNIC";"Pedrinópolis";"Minas Gerais";-19,22772;-47,46062;918;357,891
314930;"ATIVO";"MUNIC";"Pedro Leopoldo";"Minas Gerais";-19,6184;-44,04588;714;292,947
314940;"ATIVO";"MUNIC";"Pedro Teixeira";"Minas Gerais";-21,70681;-43,74546;819;112,959
314950;"ATIVO";"MUNIC";"Pequeri";"Minas Gerais";-21,8369;-43,12629;651;90,833
314960;"ATIVO";"MUNIC";"Pequi";"Minas Gerais";-19,62799;-44,65344;770;203,991
314970;"ATIVO";"MUNIC";"Perdigão";"Minas Gerais";-19,95512;-45,07936;818;249,322
314980;"ATIVO";"MUNIC";"Perdizes";"Minas Gerais";-19,33866;-47,29201;1084;2450,815
314990;"ATIVO";"MUNIC";"Perdões";"Minas Gerais";-21,09452;-45,09309;818;270,657
314995;"ATIVO";"MUNIC";"Periquito";"Minas Gerais";-19,15448;-42,23472;206;228,907
315000;"ATIVO";"MUNIC";"Pescador";"Minas Gerais";-18,35363;-41,60162;332;317,463
315010;"ATIVO";"MUNIC";"Piau";"Minas Gerais";-21,50462;-43,32913;473;192,196
315015;"ATIVO";"MUNIC";"Piedade de Caratinga";"Minas Gerais";-19,75921;-42,07426;852;109,345
315020;"ATIVO";"MUNIC";"Piedade de Ponte Nova";"Minas Gerais";-20,24766;-42,73524;454;83,733
315030;"ATIVO";"MUNIC";"Piedade do Rio Grande";"Minas Gerais";-21,46973;-44,2025;1031;322,814
315040;"ATIVO";"MUNIC";"Piedade dos Gerais";"Minas Gerais";-20,46101;-44,22792;1006;259,638
315050;"ATIVO";"MUNIC";"Pimenta";"Minas Gerais";-20,4832;-45,79909;790;414,969
315053;"ATIVO";"MUNIC";"Pingo-d'Água";"Minas Gerais";-19,72861;-42,40867;272;66,57
315057;"ATIVO";"MUNIC";"Pintópolis";"Minas Gerais";-16,05499;-45,14951;502;1228,736
315060;"ATIVO";"MUNIC";"Piracema";"Minas Gerais";-20,509;-44,47847;855;280,335
315070;"ATIVO";"MUNIC";"Pirajuba";"Minas Gerais";-19,9085;-48,69664;543;337,98
315080;"ATIVO";"MUNIC";"Piranga";"Minas Gerais";-20,68514;-43,28735;732;658,812
315090;"ATIVO";"MUNIC";"Piranguçu";"Minas Gerais";-22,52649;-45,49327;886;203,619
315100;"ATIVO";"MUNIC";"Piranguinho";"Minas Gerais";-22,41187;-45,53474;904;124,803
315110;"ATIVO";"MUNIC";"Pirapetinga";"Minas Gerais";-21,65597;-42,34843;166;190,681
315120;"ATIVO";"MUNIC";"Pirapora";"Minas Gerais";-17,34958;-44,95107;492;549,514
315130;"ATIVO";"MUNIC";"Piraúba";"Minas Gerais";-21,27655;-43,01813;362;144,289
315140;"ATIVO";"MUNIC";"Pitangui";"Minas Gerais";-19,6806;-44,89012;716;569,611
315150;"ATIVO";"MUNIC";"Piumhi";"Minas Gerais";-20,47088;-45,96057;812;902,468
315160;"ATIVO";"MUNIC";"Planura";"Minas Gerais";-20,13866;-48,69992;480;317,52
315170;"ATIVO";"MUNIC";"Poço Fundo";"Minas Gerais";-21,78469;-45,96497;856;474,244
315180;"ATIVO";"MUNIC";"Poços de Caldas";"Minas Gerais";-21,78736;-46,56641;1199;547,059
315190;"ATIVO";"MUNIC";"Pocrane";"Minas Gerais";-19,62014;-41,629;238;691,066
315200;"ATIVO";"MUNIC";"Pompéu";"Minas Gerais";-19,22096;-45,00187;670;2551,074
315210;"ATIVO";"MUNIC";"Ponte Nova";"Minas Gerais";-20,41664;-42,90968;423;470,643
315213;"ATIVO";"MUNIC";"Ponto Chique";"Minas Gerais";-16,63304;-45,06313;480;602,799
315217;"ATIVO";"MUNIC";"Ponto dos Volantes";"Minas Gerais";-16,75452;-41,50781;431;1212,413
315220;"ATIVO";"MUNIC";"Porteirinha";"Minas Gerais";-15,74684;-43,02852;567;1749,683
315230;"ATIVO";"MUNIC";"Porto Firme";"Minas Gerais";-20,66827;-43,09141;625;284,777
315240;"ATIVO";"MUNIC";"Poté";"Minas Gerais";-17,80137;-41,78839;487;625,111
315250;"ATIVO";"MUNIC";"Pouso Alegre";"Minas Gerais";-22,2303;-45,93714;840;543,068
315260;"ATIVO";"MUNIC";"Pouso Alto";"Minas Gerais";-22,19094;-44,97534;898;263,034
315270;"ATIVO";"MUNIC";"Prados";"Minas Gerais";-21,05601;-44,07328;1045;264,115
315280;"ATIVO";"MUNIC";"Prata";"Minas Gerais";-19,30821;-48,92385;637;4847,544
315290;"ATIVO";"MUNIC";"Pratápolis";"Minas Gerais";-20,74418;-46,86092;714;215,516
315300;"ATIVO";"MUNIC";"Pratinha";"Minas Gerais";-19,75695;-46,37845;1147;622,478
315310;"ATIVO";"MUNIC";"Presidente Bernardes";"Minas Gerais";-20,76568;-43,19006;637;236,798
315320;"ATIVO";"MUNIC";"Presidente Juscelino";"Minas Gerais";-18,64078;-44,05418;581;695,882
315330;"ATIVO";"MUNIC";"Presidente Kubitschek";"Minas Gerais";-18,61549;-43,55745;1151;189,235
315340;"ATIVO";"MUNIC";"Presidente Olegário";"Minas Gerais";-18,41474;-46,41779;948;3503,797
315350;"ATIVO";"MUNIC";"Alto Jequitibá";"Minas Gerais";-20,42293;-41,96718;673;152,272
315360;"ATIVO";"MUNIC";"Prudente de Morais";"Minas Gerais";-19,48356;-44,15839;740;124,189
315370;"ATIVO";"MUNIC";"Quartel Geral";"Minas Gerais";-19,26769;-45,55886;710;556,436
315380;"ATIVO";"MUNIC";"Queluzito";"Minas Gerais";-20,74238;-43,88003;977;153,56
315390;"ATIVO";"MUNIC";"Raposos";"Minas Gerais";-19,9656;-43,80477;726;72,228
315400;"ATIVO";"MUNIC";"Raul Soares";"Minas Gerais";-20,10196;-42,45417;302;763,364
315410;"ATIVO";"MUNIC";"Recreio";"Minas Gerais";-21,53378;-42,47139;191;234,296
315415;"ATIVO";"MUNIC";"Reduto";"Minas Gerais";-20,24268;-41,9852;654;151,859
315420;"ATIVO";"MUNIC";"Resende Costa";"Minas Gerais";-20,91737;-44,2394;1046;618,312
315430;"ATIVO";"MUNIC";"Resplendor";"Minas Gerais";-19,32548;-41,25397;92;1081,796
315440;"ATIVO";"MUNIC";"Ressaquinha";"Minas Gerais";-21,0553;-43,75871;1181;183,016
315445;"ATIVO";"MUNIC";"Riachinho";"Minas Gerais";-16,21683;-46,00275;546;1719,266
315450;"ATIVO";"MUNIC";"Riacho dos Machados";"Minas Gerais";-15,99803;-43,04456;823;1315,54
315460;"ATIVO";"MUNIC";"Ribeirão das Neves";"Minas Gerais";-19,76602;-44,08582;816;155,541
315470;"ATIVO";"MUNIC";"Ribeirão Vermelho";"Minas Gerais";-21,19041;-45,06478;783;49,251
315480;"ATIVO";"MUNIC";"Rio Acima";"Minas Gerais";-20,09513;-43,79085;743;229,812
315490;"ATIVO";"MUNIC";"Rio Casca";"Minas Gerais";-20,22651;-42,65223;357;384,381
315500;"ATIVO";"MUNIC";"Rio Doce";"Minas Gerais";-20,24465;-42,89568;385;112,094
315510;"ATIVO";"MUNIC";"Rio do Prado";"Minas Gerais";-16,60941;-40,57189;384;479,815
315520;"ATIVO";"MUNIC";"Rio Espera";"Minas Gerais";-20,85808;-43,46533;768;238,602
315530;"ATIVO";"MUNIC";"Rio Manso";"Minas Gerais";-20,26168;-44,31021;844;231,54
315540;"ATIVO";"MUNIC";"Rio Novo";"Minas Gerais";-21,48325;-43,12867;424;209,31
315550;"ATIVO";"MUNIC";"Rio Paranaíba";"Minas Gerais";-19,19124;-46,24275;1077;1352,353
315560;"ATIVO";"MUNIC";"Rio Pardo de Minas";"Minas Gerais";-15,61308;-42,54123;796;3117,698
315570;"ATIVO";"MUNIC";"Rio Piracicaba";"Minas Gerais";-19,95494;-43,17982;625;373,037
315580;"ATIVO";"MUNIC";"Rio Pomba";"Minas Gerais";-21,27219;-43,17781;441;252,418
315590;"ATIVO";"MUNIC";"Rio Preto";"Minas Gerais";-22,08692;-43,82947;463;348,046
315600;"ATIVO";"MUNIC";"Rio Vermelho";"Minas Gerais";-18,30111;-43,02244;721;986,561
315610;"ATIVO";"MUNIC";"Ritápolis";"Minas Gerais";-21,02325;-44,32348;1012;404,805
315620;"ATIVO";"MUNIC";"Rochedo de Minas";"Minas Gerais";-21,63146;-43,02207;337;79,402
315630;"ATIVO";"MUNIC";"Rodeiro";"Minas Gerais";-21,20071;-42,86868;336;72,673
315640;"ATIVO";"MUNIC";"Romaria";"Minas Gerais";-18,88348;-47,58175;944;407,557
315645;"ATIVO";"MUNIC";"Rosário da Limeira";"Minas Gerais";-20,9813;-42,50606;745;111,156
315650;"ATIVO";"MUNIC";"Rubelita";"Minas Gerais";-16,40297;-42,26476;439;1110,295
315660;"ATIVO";"MUNIC";"Rubim";"Minas Gerais";-16,37297;-40,53694;236;965,174
315670;"ATIVO";"MUNIC";"Sabará";"Minas Gerais";-19,89249;-43,82556;694;302,173
315680;"ATIVO";"MUNIC";"Sabinópolis";"Minas Gerais";-18,67181;-43,0882;735;919,811
315690;"ATIVO";"MUNIC";"Sacramento";"Minas Gerais";-19,86358;-47,43656;864;3073,268
315700;"ATIVO";"MUNIC";"Salinas";"Minas Gerais";-16,16986;-42,29351;476;1861,653
315710;"ATIVO";"MUNIC";"Salto da Divisa";"Minas Gerais";-15,99757;-39,95076;128;937,924
315720;"ATIVO";"MUNIC";"Santa Bárbara";"Minas Gerais";-19,96559;-43,40522;758;684,06
315725;"ATIVO";"MUNIC";"Santa Bárbara do Leste";"Minas Gerais";-19,97579;-42,14084;785;107,402
315727;"ATIVO";"MUNIC";"Santa Bárbara do Monte Verde";"Minas Gerais";-21,95727;-43,70177;732;417,925
315730;"ATIVO";"MUNIC";"Santa Bárbara do Tugúrio";"Minas Gerais";-21,24621;-43,55895;632;194,564
315733;"ATIVO";"MUNIC";"Santa Cruz de Minas";"Minas Gerais";-21,11947;-44,22326;909;3,565
315737;"ATIVO";"MUNIC";"Santa Cruz de Salinas";"Minas Gerais";-16,09436;-41,75035;767;589,607
315740;"ATIVO";"MUNIC";"Santa Cruz do Escalvado";"Minas Gerais";-20,23828;-42,81845;436;258,726
315750;"ATIVO";"MUNIC";"Santa Efigênia de Minas";"Minas Gerais";-18,81984;-42,43931;697;131,965
315760;"ATIVO";"MUNIC";"Santa Fé de Minas";"Minas Gerais";-16,68737;-45,41363;500;2917,448
315765;"ATIVO";"MUNIC";"Santa Helena de Minas";"Minas Gerais";-16,93631;-40,68629;296;276,433
315770;"ATIVO";"MUNIC";"Santa Juliana";"Minas Gerais";-19,3113;-47,52714;939;723,784
315780;"ATIVO";"MUNIC";"Santa Luzia";"Minas Gerais";-19,76762;-43,85001;746;235,327
315790;"ATIVO";"MUNIC";"Santa Margarida";"Minas Gerais";-20,37793;-42,25254;806;255,73
315800;"ATIVO";"MUNIC";"Santa Maria de Itabira";"Minas Gerais";-19,45901;-43,11015;527;597,437
315810;"ATIVO";"MUNIC";"Santa Maria do Salto";"Minas Gerais";-16,24757;-40,14693;218;440,605
315820;"ATIVO";"MUNIC";"Santa Maria do Suaçuí";"Minas Gerais";-18,19225;-42,4178;486;624,047
315830;"ATIVO";"MUNIC";"Santana da Vargem";"Minas Gerais";-21,24896;-45,50712;824;172,444
315840;"ATIVO";"MUNIC";"Santana de Cataguases";"Minas Gerais";-21,28403;-42,5546;269;161,486
315850;"ATIVO";"MUNIC";"Santana de Pirapama";"Minas Gerais";-19,00689;-44,0381;595;1255,832
315860;"ATIVO";"MUNIC";"Santana do Deserto";"Minas Gerais";-21,94969;-43,17232;416;182,655
315870;"ATIVO";"MUNIC";"Santana do Garambéu";"Minas Gerais";-21,60183;-44,11087;1045;203,074
315880;"ATIVO";"MUNIC";"Santana do Jacaré";"Minas Gerais";-20,90168;-45,12805;816;106,169
315890;"ATIVO";"MUNIC";"Santana do Manhuaçu";"Minas Gerais";-20,10855;-41,9235;504;347,362
315895;"ATIVO";"MUNIC";"Santana do Paraíso";"Minas Gerais";-19,3691;-42,55258;268;276,067
315900;"ATIVO";"MUNIC";"Santana do Riacho";"Minas Gerais";-19,17009;-43,71146;767;677,207
315910;"ATIVO";"MUNIC";"Santana dos Montes";"Minas Gerais";-20,78973;-43,706;766;196,565
315920;"ATIVO";"MUNIC";"Santa Rita de Caldas";"Minas Gerais";-22,02644;-46,33863;1123;503,011
315930;"ATIVO";"MUNIC";"Santa Rita de Jacutinga";"Minas Gerais";-22,14846;-44,10044;551;420,94
315935;"ATIVO";"MUNIC";"Santa Rita de Minas";"Minas Gerais";-19,87521;-42,13178;646;68,153
315940;"ATIVO";"MUNIC";"Santa Rita de Ibitipoca";"Minas Gerais";-21,56123;-43,91676;1090;324,234
315950;"ATIVO";"MUNIC";"Santa Rita do Itueto";"Minas Gerais";-19,35981;-41,37928;305;485,081
315960;"ATIVO";"MUNIC";"Santa Rita do Sapucaí";"Minas Gerais";-22,25333;-45,70399;827;352,969
315970;"ATIVO";"MUNIC";"Santa Rosa da Serra";"Minas Gerais";-19,53262;-45,97066;1006;284,334
315980;"ATIVO";"MUNIC";"Santa Vitória";"Minas Gerais";-18,84395;-50,12347;493;3001,357
315990;"ATIVO";"MUNIC";"Santo Antônio do Amparo";"Minas Gerais";-20,94625;-44,91867;1008;488,885
316000;"ATIVO";"MUNIC";"Santo Antônio do Aventureiro";"Minas Gerais";-21,75583;-42,81164;651;202,033
316010;"ATIVO";"MUNIC";"Santo Antônio do Grama";"Minas Gerais";-20,3125;-42,6139;430;130,213
316020;"ATIVO";"MUNIC";"Santo Antônio do Itambé";"Minas Gerais";-18,46897;-43,30378;765;305,737
316030;"ATIVO";"MUNIC";"Santo Antônio do Jacinto";"Minas Gerais";-16,53768;-40,17534;401;503,376
316040;"ATIVO";"MUNIC";"Santo Antônio do Monte";"Minas Gerais";-20,08722;-45,29394;943;1125,78
316045;"ATIVO";"MUNIC";"Santo Antônio do Retiro";"Minas Gerais";-15,34263;-42,62438;840;796,29
316050;"ATIVO";"MUNIC";"Santo Antônio do Rio Abaixo";"Minas Gerais";-19,22568;-43,25306;509;107,269
316060;"ATIVO";"MUNIC";"Santo Hipólito";"Minas Gerais";-18,28781;-44,2217;531;430,656
316070;"ATIVO";"MUNIC";"Santos Dumont";"Minas Gerais";-21,45753;-43,55375;863;637,373
316080;"ATIVO";"MUNIC";"São Bento Abade";"Minas Gerais";-21,57905;-45,07536;970;80,403
316090;"ATIVO";"MUNIC";"São Brás do Suaçuí";"Minas Gerais";-20,6265;-43,95267;955;110,019
316095;"ATIVO";"MUNIC";"São Domingos das Dores";"Minas Gerais";-19,52945;-42,00951;746;60,865
316100;"ATIVO";"MUNIC";"São Domingos do Prata";"Minas Gerais";-19,87103;-42,96036;581;743,768
316105;"ATIVO";"MUNIC";"São Félix de Minas";"Minas Gerais";-18,58611;-41,49035;535;162,56
316110;"ATIVO";"MUNIC";"São Francisco";"Minas Gerais";-15,95256;-44,86131;474;3308,1
316120;"ATIVO";"MUNIC";"São Francisco de Paula";"Minas Gerais";-20,71353;-44,98263;927;316,822
316130;"ATIVO";"MUNIC";"São Francisco de Sales";"Minas Gerais";-19,86511;-49,76557;431;1128,864
316140;"ATIVO";"MUNIC";"São Francisco do Glória";"Minas Gerais";-20,7923;-42,26822;721;164,613
316150;"ATIVO";"MUNIC";"São Geraldo";"Minas Gerais";-20,92085;-42,83766;399;185,578
316160;"ATIVO";"MUNIC";"São Geraldo da Piedade";"Minas Gerais";-18,84403;-42,28914;291;152,336
316165;"ATIVO";"MUNIC";"São Geraldo do Baixio";"Minas Gerais";-18,91881;-41,36363;205;280,954
316170;"ATIVO";"MUNIC";"São Gonçalo do Abaeté";"Minas Gerais";-18,34111;-45,83425;777;2692,171
316180;"ATIVO";"MUNIC";"São Gonçalo do Pará";"Minas Gerais";-19,98568;-44,85719;756;265,73
316190;"ATIVO";"MUNIC";"São Gonçalo do Rio Abaixo";"Minas Gerais";-19,8318;-43,34804;710;363,828
316200;"ATIVO";"MUNIC";"São Gonçalo do Sapucaí";"Minas Gerais";-21,89191;-45,59464;861;516,683
316210;"ATIVO";"MUNIC";"São Gotardo";"Minas Gerais";-19,3127;-46,05314;1060;866,087
316220;"ATIVO";"MUNIC";"São João Batista do Glória";"Minas Gerais";-20,63904;-46,50346;693;547,908
316225;"ATIVO";"MUNIC";"São João da Lagoa";"Minas Gerais";-16,85206;-44,34909;823;998,015
316230;"ATIVO";"MUNIC";"São João da Mata";"Minas Gerais";-21,93485;-45,92653;896;120,536
316240;"ATIVO";"MUNIC";"São João da Ponte";"Minas Gerais";-15,92451;-44,00896;719;1851,102
316245;"ATIVO";"MUNIC";"São João das Missões";"Minas Gerais";-14,88253;-44,08126;481;678,274
316250;"ATIVO";"MUNIC";"São João del Rei";"Minas Gerais";-21,13551;-44,26097;908;1451,64
316255;"ATIVO";"MUNIC";"São João do Manhuaçu";"Minas Gerais";-20,3955;-42,15216;845;143,096
316257;"ATIVO";"MUNIC";"São João do Manteninha";"Minas Gerais";-18,72784;-41,15875;267;137,928
316260;"ATIVO";"MUNIC";"São João do Oriente";"Minas Gerais";-19,33767;-42,15646;219;120,122
316265;"ATIVO";"MUNIC";"São João do Pacuí";"Minas Gerais";-16,53838;-44,52957;631;415,922
316270;"ATIVO";"MUNIC";"São João do Paraíso";"Minas Gerais";-15,31844;-42,01142;778;1925,575
316280;"ATIVO";"MUNIC";"São João Evangelista";"Minas Gerais";-18,54519;-42,77605;737;478,183
316290;"ATIVO";"MUNIC";"São João Nepomuceno";"Minas Gerais";-21,5357;-43,01129;355;407,427
316292;"ATIVO";"MUNIC";"São Joaquim de Bicas";"Minas Gerais";-20,06347;-44,26627;769;71,557
316294;"ATIVO";"MUNIC";"São José da Barra";"Minas Gerais";-20,72209;-46,31933;706;314,253
316295;"ATIVO";"MUNIC";"São José da Lapa";"Minas Gerais";-19,69863;-43,95996;731;47,93
316300;"ATIVO";"MUNIC";"São José da Safira";"Minas Gerais";-18,32512;-42,14641;271;213,881
316310;"ATIVO";"MUNIC";"São José da Varginha";"Minas Gerais";-19,70481;-44,56106;748;205,501
316320;"ATIVO";"MUNIC";"São José do Alegre";"Minas Gerais";-22,32906;-45,53019;840;88,794
316330;"ATIVO";"MUNIC";"São José do Divino";"Minas Gerais";-18,48326;-41,39121;325;328,704
316340;"ATIVO";"MUNIC";"São José do Goiabal";"Minas Gerais";-19,92798;-42,70986;318;184,511
316350;"ATIVO";"MUNIC";"São José do Jacuri";"Minas Gerais";-18,27581;-42,66663;607;345,146
316360;"ATIVO";"MUNIC";"São José do Mantimento";"Minas Gerais";-20,006;-41,74907;391;54,701
316370;"ATIVO";"MUNIC";"São Lourenço";"Minas Gerais";-22,11777;-45,05337;889;58,019
316380;"ATIVO";"MUNIC";"São Miguel do Anta";"Minas Gerais";-20,70592;-42,7209;689;152,111
316390;"ATIVO";"MUNIC";"São Pedro da União";"Minas Gerais";-21,13346;-46,62133;1002;260,827
316400;"ATIVO";"MUNIC";"São Pedro dos Ferros";"Minas Gerais";-20,17191;-42,5239;368;402,739
316410;"ATIVO";"MUNIC";"São Pedro do Suaçuí";"Minas Gerais";-18,36551;-42,60023;519;308,106
316420;"ATIVO";"MUNIC";"São Romão";"Minas Gerais";-16,36864;-45,06914;488;2434,004
316430;"ATIVO";"MUNIC";"São Roque de Minas";"Minas Gerais";-20,25067;-46,36899;838;2098,867
316440;"ATIVO";"MUNIC";"São Sebastião da Bela Vista";"Minas Gerais";-22,15501;-45,75479;830;167,157
316443;"ATIVO";"MUNIC";"São Sebastião da Vargem Alegre";"Minas Gerais";-21,07383;-42,63867;778;73,629
316447;"ATIVO";"MUNIC";"São Sebastião do Anta";"Minas Gerais";-19,50011;-41,9796;765;80,618
316450;"ATIVO";"MUNIC";"São Sebastião do Maranhão";"Minas Gerais";-18,09137;-42,56575;522;517,83
316460;"ATIVO";"MUNIC";"São Sebastião do Oeste";"Minas Gerais";-20,2741;-45,00313;784;408,09
316470;"ATIVO";"MUNIC";"São Sebastião do Paraíso";"Minas Gerais";-20,91807;-46,98647;981;814,925
316480;"ATIVO";"MUNIC";"São Sebastião do Rio Preto";"Minas Gerais";-19,28577;-43,17473;483;128,002
316490;"ATIVO";"MUNIC";"São Sebastião do Rio Verde";"Minas Gerais";-22,21506;-44,97774;887;90,848
316500;"ATIVO";"MUNIC";"São Tiago";"Minas Gerais";-20,90095;-44,50399;1079;572,4
316510;"ATIVO";"MUNIC";"São Tomás de Aquino";"Minas Gerais";-20,78499;-47,09678;972;277,928
316520;"ATIVO";"MUNIC";"São Thomé das Letras";"Minas Gerais";-21,72072;-44,98701;1243;369,747
316530;"ATIVO";"MUNIC";"São Vicente de Minas";"Minas Gerais";-21,69747;-44,45468;999;392,651
316540;"ATIVO";"MUNIC";"Sapucaí-Mirim";"Minas Gerais";-22,7516;-45,74093;942;285,073
316550;"ATIVO";"MUNIC";"Sardoá";"Minas Gerais";-18,78327;-42,36613;665;141,904
316553;"ATIVO";"MUNIC";"Sarzedo";"Minas Gerais";-20,03453;-44,14587;788;62,134
316555;"ATIVO";"MUNIC";"Setubinha";"Minas Gerais";-17,59702;-42,16644;783;534,655
316556;"ATIVO";"MUNIC";"Sem-Peixe";"Minas Gerais";-20,10254;-42,8419;393;176,634
316557;"ATIVO";"MUNIC";"Senador Amaral";"Minas Gerais";-22,58872;-46,18023;1496;151,097
316560;"ATIVO";"MUNIC";"Senador Cortes";"Minas Gerais";-21,80252;-42,94433;569;98,336
316570;"ATIVO";"MUNIC";"Senador Firmino";"Minas Gerais";-20,91806;-43,10413;771;166,495
316580;"ATIVO";"MUNIC";"Senador José Bento";"Minas Gerais";-22,16661;-46,17947;866;93,892
316590;"ATIVO";"MUNIC";"Senador Modestino Gonçalves";"Minas Gerais";-17,94602;-43,22298;781;952,055
316600;"ATIVO";"MUNIC";"Senhora de Oliveira";"Minas Gerais";-20,7939;-43,33773;727;170,749
316610;"ATIVO";"MUNIC";"Senhora do Porto";"Minas Gerais";-18,89801;-43,08176;605;381,328
316620;"ATIVO";"MUNIC";"Senhora dos Remédios";"Minas Gerais";-21,03308;-43,58638;832;237,815
316630;"ATIVO";"MUNIC";"Sericita";"Minas Gerais";-20,47156;-42,48201;701;166,012
316640;"ATIVO";"MUNIC";"Seritinga";"Minas Gerais";-21,91135;-44,52145;979;114,769
316650;"ATIVO";"MUNIC";"Serra Azul de Minas";"Minas Gerais";-18,36228;-43,17446;723;218,595
316660;"ATIVO";"MUNIC";"Serra da Saudade";"Minas Gerais";-19,44056;-45,79659;728;335,659
316670;"ATIVO";"MUNIC";"Serra dos Aimorés";"Minas Gerais";-17,78575;-40,24317;187;213,561
